ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,ADM4_EN,ADM4_PCODE
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Jamaliyeh,C2910
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Hraki,C2911
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Othmaniya,C2912
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Um Dali,C2913
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Sankari,C2914
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Um Elamad,C2915
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Tal Elward,C2916
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Khilfah,C2917
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Um Jbab,C2918
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Um Jameh,C2919
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Tal Elaghar,C2920
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Southern Abu Hakfa,C2921
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Abu Khashbeh,C2922
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Bweidet Rihaniya,C2923
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Bweidet Salimeh,C2924
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Norhern Abu Hakfa,C2925
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Jeb Abbas,C2926
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Lower Makhram,C2927
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Al Makhrim,SY040600,Nawa,C2928
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Eastern Ashrafiyeh - Eastern Dweir,C2929
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Asmad,C2930
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Western Ashrafiyeh - Western Dweir,C2931
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Rahum,C2932
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Talaqta,C2933
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Teladi,C2934
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Eliyet Elalyan - Eliyet Elomyan,C2935
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Rasm Eltawil,C2936
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Hweisis,C2937
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Um Elrif - Elrish,C2938
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Abu Qatur,C2939
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Rasm Hamideh,C2940
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Tawil,C2941
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Northern Um Tweini,C2942
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Shiha,C2943
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Ghazla - Ghazileh,C2944
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Arida - Khatamlo,C2945
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Tarfawi,C2946
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Jeb Ej-Jarrah,C2947
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Eastern Salam,C2948
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Msheirfeh Qabliyeh,C2949
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Masudiyeh,C2950
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Mintar Elabal,C2951
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Masaada,C2952
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Western Habra,C2953
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Maksar Elhisan,C2954
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Mqeizel,C2955
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Mizyen Elbaqar,C2956
Syrian Arab Republic,SY,Homs,SY04,Al Makhrim,SY0406,Jeb Ej-Jarrah,SY040601,Eastern Habra,C2957
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Mbarkat,C2958
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Khala,C2959
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Um Eltoyur,C2960
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Raabun,C2961
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Arzet Eldabaa,C2962
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Bayad,C2963
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Sfina,C2964
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Jajiyeh,C2965
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Hashemiyeh,C2966
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Mabtan,C2967
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Joziyeh - Jerniyeh,C2968
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Jirbeen,C2969
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Jarajara,C2970
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Hawir Elsalib,C2971
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Jinan,C2972
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Zor Abu Darda Elnashmi,C2973
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Um Elamad,C2974
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Rabiah,C2975
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Shihet Hamah,C2977
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Abu Mansaf,C2978
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Zbada,C2979
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Sreihin,C2980
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Barraq,C2981
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Adabas,C2982
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Taqsis,C2983
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Eastern Sweida,C2984
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Western Sweida,C2985
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Jomaqliyeh,C2986
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Hama,C2987
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Alamein,C2988
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Absirin,C2989
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Abu Dorra,C2990
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Khattab,C2991
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Ayo,C2992
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Teizine,C2993
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Dmeineh,C2994
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Tal Qartal,C2995
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Sawa,C2996
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Amara Aslan,C2997
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Tal Elnaher Tal Sekkin,C2998
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Kalidiyeh,C2999
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Samra,C3000
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Hawayes Un Jern,C3001
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Bahra,C3002
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Maar Shohur,C3003
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Kafr Omeim,C3004
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Kafraa,C3005
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Qbeibat Elasi,C3006
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Maqtaa Elhajar,C3007
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Qamhana,C3008
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Maar Daftein,C3009
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Ghor Elasi,C3010
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Maarin,C3011
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Kafr Eltoon,C3012
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Kafr Bihem,C3013
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Madbaa,C3014
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Matnin,C3015
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hama,SY050100,Kasun Eljabal,C3016
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Shatheh,C3017
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Um Hartein,C3018
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Kherbet Elhajama,C3019
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Bweida,C3020
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Atshan,C3021
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Tleisiyeh,C3022
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Eastern Zor Elheisa,C3023
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Zor Abu Zeid,C3024
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Khafsine,C3025
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Suran,C3026
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Tiba Elesm,C3027
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Tiba Elemam,C3028
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Murak,C3029
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Maarkaba,C3030
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Maar Dis,C3031
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Northern Fan,C3032
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Qbeibat Abu Elhuda,C3033
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Lahaya,C3034
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Maan,C3035
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Masasneh,C3036
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Kawkab,C3037
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Qasr Abu Samra,C3038
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Suran,SY050101,Qasr Elmakhram,C3039
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Harbanifse,C3040
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Az-Zara,C3041
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Kherbet Aref,C3042
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Baja,C3043
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Tumine,C3044
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Ballalin,C3045
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Akrad Ibrahim,C3046
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Biyeh,C3047
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Jarjisa,C3048
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Aqrab,C3049
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Talaf,C3050
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Beisine,C3051
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Bulos,C3052
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Birein,C3053
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Hmeiri,C3054
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Somaah,C3055
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Moah,C3056
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Jafaa,C3057
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Kherbet Elqasr,C3058
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Jadrine,C3061
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Kherbet Eljame,C3062
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Deir Elfardis,C3063
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Kafr Qadah,C3064
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Qfeilun,C3065
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Harbanifse,SY050102,Musa Elhawleh,C3066
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Ras Al Ain,C3067
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Bayud,C3068
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Rabda,C3069
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Dalleh,C3070
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Rasm Eldaheriyeh,C3071
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Alala,C3072
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Tharwa - Trut,C3073
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Jeb Elothman,C3074
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Zegbeh,C3075
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Duma,C3076
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Rasm Elward,C3078
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Um Zahmak,C3079
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Janat Elsawarneh,C3080
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Um Treikiet Elqablieh,C3081
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Rohaya,C3082
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Jeb Elsafa,C3083
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Baroudiyeh,C3084
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Aziziyeh,C3085
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Twal Dabaghin,C3086
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Tleihat,C3087
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Majduah - Northern Jadduah,C3088
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Anz,C3089
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Hawayes Un Jern,C3090
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Arfa,C3091
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Fayda,C3092
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Tarfawi,C3093
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Shihet Elhamra,C3094
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Qanater,C3095
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Hamra,C3096
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Haymaniyeh - Heijaneh,C3097
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Abu Ajwa,C3098
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Smaqiyeh Qabliyeh,C3099
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Jneineh,C3100
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Hazm,C3101
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Sruj,C3102
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Qasr Ali,C3104
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Qasr Bin Wardan,C3105
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Mweileh Elsirwana,C3106
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Northern Maar,C3107
Syrian Arab Republic,SY,Hama,SY05,Hama,SY0501,Hamra,SY050103,Mlolah,C3108
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Abu Kleefun,C3109
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Ein Warideh,C3110
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Hiyalin,C3111
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Tal Kombatri,C3112
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Abar Beit Seif,C3113
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,As-Suqaylabiyah,C3114
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Khansaa - Shetheh,C3115
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Salba,C3116
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Ennab,C3117
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Balluneh,C3118
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Tal Eltiten,C3119
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Jarniyet Eltar,C3120
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Braideej,C3121
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Hurat Ammurin,C3122
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Ein Elkorum,C3123
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Tahunet Elhalawa,C3124
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Saqiyet Nijm,C3125
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Shajar,C3126
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Oweina,C3127
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Eastern Khandaq,C3128
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Western Khandaq,C3129
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Shahta,C3130
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Nabe Eltib,C3131
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Jras Castle,C3132
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Mashta Elshalahmeh,C3133
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,As-Suqaylabiyah,SY050200,Ammurin,C3134
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Biret Eljabal,C3135
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Abu Qbeis,C3136
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Kanayes,C3137
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Latma,C3138
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Rasm Eljern,C3139
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Asharneh,C3140
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Northern & Western Hawayeq,C3141
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Tobeh,C3142
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Tamaza,C3143
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Mazhal,C3144
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Tal Salhab,C3145
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Ein Eljern,C3146
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Khareb,C3147
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Abu Faraj,C3148
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Hir Elmosil,C3149
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Tell Salhib,SY050201,Nahr Elbared,C3150
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Sindyana,C3151
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Ein Elhamam,C3152
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Sefsaf,C3153
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Lower Amiqa,C3154
Syrian Arab Republic,SY,Hama,SY05,As-Suqaylabiyah,SY0502,Ziyara,SY050202,Ankawi,C3155
